occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
BogFungi_8886,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8887,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8888,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8889,Cortinarius tenuifulvescens,"Cortinarius tenuifulvescens Kytöv., Niskanen & Liimat.",9656120,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tenuifulvescens,Cortinarius tenuifulvescens,"Kytöv., Niskanen & Liimat.",9656120,
BogFungi_8890,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8891,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8892,Galerina sphagnorum,Galerina sphagnorum (Pers.) Kühner,9067519,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnorum,Galerina sphagnorum,(Pers.) Kühner,9067519,
BogFungi_8893,Russula emetica,Russula emetica (Schaeff.) Pers.,2551213,EXACT,97,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula emetica,Russula emetica,(Schaeff.) Pers.,2551213,
BogFungi_8894,Lactarius helvus,Lactarius helvus (Fr.) Fr.,5248660,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius helvus,Lactarius helvus,(Fr.) Fr.,5248660,
BogFungi_8895,Hebeloma incarnatulum,Hebeloma incarnatulum A.H.Sm.,2533099,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma incarnatulum,Hebeloma incarnatulum,A.H.Sm.,2533099,
BogFungi_8896,Hypholoma elongatum,Hypholoma elongatum (Pers.) Ricken,9039008,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma elongatum,Hypholoma elongatum,(Pers.) Ricken,9039008,
BogFungi_8897,Lactarius helvus,Lactarius helvus (Fr.) Fr.,5248660,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius helvus,Lactarius helvus,(Fr.) Fr.,5248660,
BogFungi_8898,Mycena megaspora,Mycena megaspora Kauffman,4911733,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena megaspora,Mycena megaspora,Kauffman,4911733,
BogFungi_8899,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8900,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8901,Suillus variegatus,Suillus variegatus (Sw.) Richon & Roze,9043861,EXACT,97,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus variegatus,Suillus variegatus,(Sw.) Richon & Roze,9043861,
BogFungi_8902,Cortinarius sphagnoravus,"Cortinarius sphagnoravus Liimat., Kytöv., Niskanen & Ammirati",9693059,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius sphagnoravus,Cortinarius sphagnoravus,"Liimat., Kytöv., Niskanen & Ammirati",9693059,
BogFungi_8903,Russula emetica,Russula emetica (Schaeff.) Pers.,2551213,EXACT,97,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula emetica,Russula emetica,(Schaeff.) Pers.,2551213,
BogFungi_8904,Galerina allospora/sp/sp2,Galerina allospora A.H.Sm. & Singer,2533906,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina allospora,Galerina allospora,A.H.Sm. & Singer,2533906,
BogFungi_8905,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8906,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8907,Galerina sphagnorum,Galerina sphagnorum (Pers.) Kühner,9067519,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnorum,Galerina sphagnorum,(Pers.) Kühner,9067519,
BogFungi_8908,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8909,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8910,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8911,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8912,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8913,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8914,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8915,Galerina sphagnorum,Galerina sphagnorum (Pers.) Kühner,9067519,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnorum,Galerina sphagnorum,(Pers.) Kühner,9067519,
BogFungi_8916,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8917,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8918,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8919,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8920,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8921,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8922,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8923,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8924,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8925,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8926,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8927,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8928,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8929,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8930,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8931,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8932,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8933,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8934,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8935,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8936,Galerina calyptrata s.l.,Galerina calyptrata P.D.Orton,2533899,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina calyptrata,Galerina calyptrata,P.D.Orton,2533899,
BogFungi_8937,Galerina sphagnorum,Galerina sphagnorum (Pers.) Kühner,9067519,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnorum,Galerina sphagnorum,(Pers.) Kühner,9067519,
BogFungi_8938,Mycena concolor,Mycena concolor (J.E.Lange) Kühner,5447663,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena concolor,Mycena concolor,(J.E.Lange) Kühner,5447663,
BogFungi_8939,Cortinarius biformis,Cortinarius biformis Fr.,2528973,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius biformis,Cortinarius biformis,Fr.,2528973,
BogFungi_8940,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8941,Cortinarius biformis,Cortinarius biformis Fr.,2528973,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius biformis,Cortinarius biformis,Fr.,2528973,
BogFungi_8942,Galerina calyptrata s.l.,Galerina calyptrata P.D.Orton,2533899,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina calyptrata,Galerina calyptrata,P.D.Orton,2533899,
BogFungi_8943,Cortinarius biformis,Cortinarius biformis Fr.,2528973,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius biformis,Cortinarius biformis,Fr.,2528973,
BogFungi_8944,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8945,Cortinarius tenuifulvescens,"Cortinarius tenuifulvescens Kytöv., Niskanen & Liimat.",9656120,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tenuifulvescens,Cortinarius tenuifulvescens,"Kytöv., Niskanen & Liimat.",9656120,
BogFungi_8946,Galerina sphagnorum,Galerina sphagnorum (Pers.) Kühner,9067519,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnorum,Galerina sphagnorum,(Pers.) Kühner,9067519,
BogFungi_8947,Cortinarius tenuifulvescens,"Cortinarius tenuifulvescens Kytöv., Niskanen & Liimat.",9656120,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tenuifulvescens,Cortinarius tenuifulvescens,"Kytöv., Niskanen & Liimat.",9656120,
BogFungi_8948,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8949,Cortinarius biformis,Cortinarius biformis Fr.,2528973,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius biformis,Cortinarius biformis,Fr.,2528973,
BogFungi_8950,Mycena concolor,Mycena concolor (J.E.Lange) Kühner,5447663,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena concolor,Mycena concolor,(J.E.Lange) Kühner,5447663,
BogFungi_8951,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8952,Cortinarius tenuifulvescens,"Cortinarius tenuifulvescens Kytöv., Niskanen & Liimat.",9656120,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tenuifulvescens,Cortinarius tenuifulvescens,"Kytöv., Niskanen & Liimat.",9656120,
BogFungi_8953,Mycena concolor,Mycena concolor (J.E.Lange) Kühner,5447663,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena concolor,Mycena concolor,(J.E.Lange) Kühner,5447663,
BogFungi_8954,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8955,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8956,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8957,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8958,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8959,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8960,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8961,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8962,Cortinarius tenuifulvescens,"Cortinarius tenuifulvescens Kytöv., Niskanen & Liimat.",9656120,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tenuifulvescens,Cortinarius tenuifulvescens,"Kytöv., Niskanen & Liimat.",9656120,
BogFungi_8963,Mycena concolor,Mycena concolor (J.E.Lange) Kühner,5447663,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena concolor,Mycena concolor,(J.E.Lange) Kühner,5447663,
BogFungi_8964,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8965,Bogbodia uda,Bogbodia uda (Pers.) Redhead,7367525,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Bogbodia,Bogbodia uda,Bogbodia uda,(Pers.) Redhead,7367525,
BogFungi_8966,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8967,Ascocoryne turficola,Ascocoryne turficola (Boud.) Korf,2586897,EXACT,99,ACCEPTED,SPECIES,Fungi,Ascomycota,Leotiomycetes,Helotiales,Gelatinodiscaceae,Ascocoryne,Ascocoryne turficola,Ascocoryne turficola,(Boud.) Korf,2586897,
BogFungi_8968,Galerina sphagnicola,Galerina sphagnicola (G.F.Atk.) A.H.Sm. & Singer,3342671,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina sphagnicola,Galerina sphagnicola,(G.F.Atk.) A.H.Sm. & Singer,3342671,
BogFungi_8969,Cortinarius davemallochii,"Cortinarius davemallochii Ammirati, Niskanen & Liimat.",8096082,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius davemallochii,Cortinarius davemallochii,"Ammirati, Niskanen & Liimat.",8096082,
BogFungi_8970,Cortinarius biformis,Cortinarius biformis Fr.,2528973,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius biformis,Cortinarius biformis,Fr.,2528973,
BogFungi_8971,Lactarius helvus,Lactarius helvus (Fr.) Fr.,5248660,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius helvus,Lactarius helvus,(Fr.) Fr.,5248660,
BogFungi_8972,Cortinarius,"Cortinarius (Pers.) Gray, 1821",2524960,EXACT,92,DOUBTFUL,GENUS,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,,Cortinarius,"(Pers.) Gray, 1821",2524960,
BogFungi_8973,Cortinarius biformis,Cortinarius biformis Fr.,2528973,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius biformis,Cortinarius biformis,Fr.,2528973,
BogFungi_8974,Cortinarius tenuifulvescens,"Cortinarius tenuifulvescens Kytöv., Niskanen & Liimat.",9656120,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius tenuifulvescens,Cortinarius tenuifulvescens,"Kytöv., Niskanen & Liimat.",9656120,
BogFungi_8975,Cortinarius biformis,Cortinarius biformis Fr.,2528973,EXACT,99,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius biformis,Cortinarius biformis,Fr.,2528973,
