SampleID	SampleName	ID запусков	Number of reads	eventDate	month	day	Year	series	season	substrate	project	conservation	samplingApproach	extractionReplica	depth	depthModified	ecosystem	habitat	spill	locality	plotNumber	plantHost	Number of reads < 1500 (exclude from analysis)
453	138	Синтол_138		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-390	3	peatland	Treed bog		Mukhrino	Hu 2		
462	143	Синтол_143		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-390	3	peatland	Treed bog		Mukhrino	Hu 3		
435	120	Синтол_120		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-370	3	peatland	Sphagnum lawn		Mukhrino	Ho 2		
452	137	Синтол_137		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-365	3	peatland	Treed bog		Mukhrino	Hu 2		
461	142	Синтол_142		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-365	3	peatland	Treed bog		Mukhrino	Hu 3		
429	114	Синтол_114		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-350	3	peatland	Sphagnum lawn		Mukhrino	Ho 1		
444	129	Синтол_129		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-350	3	peatland	Sphagnum lawn		Mukhrino	Ho 3		
451	136	Синтол_136		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-325	3	peatland	Treed bog		Mukhrino	Hu 2		
460	141	Синтол_141		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-325	3	peatland	Treed bog		Mukhrino	Hu 3		
434	119	Синтол_119		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-270	2	peatland	Sphagnum lawn		Mukhrino	Ho 2		
428	113	Синтол_113		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-250	2	peatland	Sphagnum lawn		Mukhrino	Ho 1		
443	128	Синтол_128		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-250	2	peatland	Sphagnum lawn		Mukhrino	Ho 3		
450	135	Синтол_135		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-250	2	peatland	Treed bog		Mukhrino	Hu 2		
459	140	Синтол_140		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-250	2	peatland	Treed bog		Mukhrino	Hu 3		
427	112	Синтол_112		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-150	1	peatland	Sphagnum lawn		Mukhrino	Ho 1		
433	118	Синтол_118		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-150	1	peatland	Sphagnum lawn		Mukhrino	Ho 2		
442	127	Синтол_127		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-150	1	peatland	Sphagnum lawn		Mukhrino	Ho 3		
449	134	Синтол_134		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-150	1	peatland	Treed bog		Mukhrino	Hu 2		
458	139	Синтол_139		15.09.2023	9	15	2023			peatstrat		Freezing, freeze-drying			-150	1	peatland	Treed bog		Mukhrino	Hu 3		
97	97	Евроген-97	40680	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	2	- 0-2 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
101	101	Евроген-101	55772	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	2	- 0-2 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
179	179	Евроген-179	52364	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	1	- 0-2 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
183	183	Евроген-183	837	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	1	- 0-2 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	1
99	99	Евроген-99	100858	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	2	- 10-15 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
103	103	Евроген-103	116953	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	2	- 10-15 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
181	181	Евроген-181	25231	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	1	- 10-15 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
185	185	Евроген-185	7888	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	1	- 10-15 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
79	79	Евроген-79	55329	31.05.2022	5	31	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 1	Sphagnum angustifolium	
80	80	Евроген-80	76847	31.05.2022	5	31	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 2	Sphagnum magellanicum	
81	81	Евроген-81	73187	31.05.2022	5	31	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
82	82	Евроген-82	56916	31.05.2022	5	31	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
83	83	Евроген-83	66362	31.05.2022	5	31	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 2	Sphagnum papillosum	
84	84	Евроген-84	29537	31.05.2022	5	31	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 3	Sphagnum balticum	
85	85	Евроген-85	88045	31.05.2022	5	31	2022			peatupper		Freeze drying	Single 0.25 g eppendorf		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 1	Sphagnum angustifolium	
86	86	Евроген-86	74447	31.05.2022	5	31	2022			peatupper		Freeze drying	Single 0.25 g eppendorf		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 2	Sphagnum magellanicum	
87	87	Евроген-87	78655	31.05.2022	5	31	2022			peatupper		Freeze drying	Single 0.25 g eppendorf		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
88	88	Евроген-88	77127	31.05.2022	5	31	2022			peatupper		Freeze drying	Single 0.25 g eppendorf		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
89	89	Евроген-89	23577	31.05.2022	5	31	2022			peatupper		Freeze drying	Single 0.25 g eppendorf		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 2	Sphagnum papillosum	
90	90	Евроген-90	54379	31.05.2022	5	31	2022			peatupper		Freeze drying	Single 0.25 g eppendorf		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 3	Sphagnum balticum	
91	91	Евроген-91	60275	01.07.2022	7	1	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 1	Sphagnum angustifolium	
92	92	Евроген-92	49295	01.07.2022	7	1	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 2	Sphagnum magellanicum	
93	93	Евроген-93	125071	01.07.2022	7	1	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
94	94	Евроген-94	128281	01.07.2022	7	1	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
95	95	Евроген-95	113384	01.07.2022	7	1	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 2	Sphagnum papillosum	
96	96	Евроген-96	35133	01.07.2022	7	1	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 3	Sphagnum balticum	
98	98	Евроген-98	38262	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	2	- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
102	102	Евроген-102	68252	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	2	- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
105	105	Евроген-105	111159	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 1	Sphagnum angustifolium	
106	106	Евроген-106	68730	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 2	Sphagnum magellanicum	
107	107	Евроген-107	101404	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
108	108	Евроген-108	41322	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
109	109	Евроген-109	55392	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 2	Sphagnum papillosum	
110	110	Евроген-110	33896	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 3	Sphagnum balticum	
180	180	Евроген-180	8355	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	1	- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
184	184	Евроген-184	836	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	1	- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	1
187	187	Евроген-187	40787	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 1	Sphagnum angustifolium	
188	188	Евроген-188	5973	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
189	189	Евроген-189	64954	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 2	Sphagnum magellanicum	
190	190	Евроген-190	11481	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 3	Sphagnum balticum	
191	191	Евроген-191	13307	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
192	192	Евроген-192	232	13.09.2022	9	13	2022			peatupper		Freeze drying	Composite 5 g		- 2-5 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 2	Sphagnum papillosum	1
100	100	Евроген-100	45741	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	2	- 25-30 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
104	104	Евроген-104	105676	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	2	- 25-30 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
182	182	Евроген-182	57685	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	1	- 25-30 cm		peatland	Treed bog	nodamage	Mukhrino	Hu 3	Sphagnum fuscum	
186	186	Евроген-186	38501	04.08.2022	8	4	2022			peatupper		Freeze drying	Composite 5 g	1	- 25-30 cm		peatland	Sphagnum lawn	nodamage	Mukhrino	Ho 1	Sphagnum jensenii	
780	190	Синтол_25_190					2024			school samples	school										"1, 2, 3, 7, 9, 27, 39, 56, 74, 93, 132
"		
781	191	Синтол_25_191					2024			school samples	school										"13, 32, 44, 45, 61, 68, 78, 92, 97, 121, 141
"		
782	192	Синтол_25_192					2024			school samples	school										38, 40, 48, 71, 72, 73, 80, 102, 119, 122, 147		
783	193	Синтол_25_193					2024			school samples	school										15, 19, 23, 26, 50, 54, 75, 103, 106, 112, 114		
784	194	Синтол_25_194					2024			school samples	school										"12, 30, 46, 47, 53, 59, 67, 70, 85, 116, 117

"		
785	195	Синтол_25_195					2024			school samples	school										16, 18, 42, 57, 65, 69, 76, 83, 90, 118, 120		
786	196	Синтол_25_196					2024			school samples	school										8, 10, 20, 22, 24, 35, 58, 99, 100, 108, 111, 113		
787	197	Синтол_25_197					2024			school samples	school										11, 25, 29, 31, 36, 82, 84, 87, 98, 101, 104, 115		
788	198	Синтол_25_198					2024			school samples	school										4, 5, 28, 37, 55, 62, 63, 66, 77, 79, 88, 91		
789	199	Синтол_25_199					2024			school samples	school										6, 14, 21, 33, 34, 49, 51, 81, 89, 94, 96, 107		
790	200	Синтол_25_200					2024			school samples	school										17, 41, 52, 60, 64, 86, 95, 105, 109, 110		
629	39	Синтол_25_39		31.08.2024	8	31	2024			soil	ural							кустарничково-лишайниково-каменистая тундра		Ner-Oyka	8		
635	45	Синтол_25_45		22.08.2024	8	22	2024			soil	ural							березовое криволесье с лиственницей, с рябиной и ольховником в подлеске чернично-травяно-осочковый		Ner-Oyka	1		
636	46	Синтол_25_46		22.08.2024	8	22	2024			soil	ural							березовое криволесье с лиственницей, с рябиной и ольховником в подлеске чернично-травяно-осочковый		Ner-Oyka	1		
637	47	Синтол_25_47		22.08.2024	8	22	2024			soil	ural							березовое криволесье с лиственницей, с рябиной и ольховником в подлеске чернично-травяно-осочковый		Ner-Oyka	1		
638	48	Синтол_25_48		22.08.2024	8	22	2024			soil	ural							березовое криволесье с лиственницей, с рябиной и ольховником в подлеске чернично-травяно-осочковый		Ner-Oyka	1		
639	49	Синтол_25_49		22.08.2024	8	22	2024			soil	ural							березовое криволесье с лиственницей, с рябиной и ольховником в подлеске чернично-травяно-осочковый		Ner-Oyka	1		
640	50	Синтол_25_50		23.08.2024	8	23	2024			soil	ural							кустарничково-лишайниковая тундра		Ner-Oyka	2		
641	51	Синтол_25_51		23.08.2024	8	23	2024			soil	ural							кустарничково-лишайниковая тундра		Ner-Oyka	2		
642	52	Синтол_25_52		23.08.2024	8	23	2024			soil	ural							кустарничково-лишайниковая тундра		Ner-Oyka	2		
643	53	Синтол_25_53		23.08.2024	8	23	2024			soil	ural							кустарничково-лишайниковая тундра		Ner-Oyka	2		
644	54	Синтол_25_54		23.08.2024	8	23	2024			soil	ural							кустарничково-лишайниковая тундра		Ner-Oyka	2		
645	55	Синтол_25_55		25.08.2024	8	25	2024			soil	ural							березовое крупнотравно-вейниковое редолесье		Ner-Oyka	3		
646	56	Синтол_25_56		25.08.2024	8	25	2024			soil	ural							березовое крупнотравно-вейниковое редолесье		Ner-Oyka	3		
647	57	Синтол_25_57		25.08.2024	8	25	2024			soil	ural							березовое крупнотравно-вейниковое редолесье		Ner-Oyka	3		
648	58	Синтол_25_58		25.08.2024	8	25	2024			soil	ural							березовое крупнотравно-вейниковое редолесье		Ner-Oyka	3		
649	59	Синтол_25_59		25.08.2024	8	25	2024			soil	ural							березовое крупнотравно-вейниковое редолесье		Ner-Oyka	3		
650	60	Синтол_25_60		26.08.2024	8	26	2024			soil	ural							ерниковая щучково-травяно-зеленомошная тундра		Ner-Oyka	4		
651	61	Синтол_25_61		26.08.2024	8	26	2024			soil	ural							ерниковая щучково-травяно-зеленомошная тундра		Ner-Oyka	4		
653	63	Синтол_25_63		26.08.2024	8	26	2024			soil	ural							ерниковая щучково-травяно-зеленомошная тундра		Ner-Oyka	4		
654	64	Синтол_25_64		26.08.2024	8	26	2024			soil	ural							ерниковая щучково-травяно-зеленомошная тундра		Ner-Oyka	4		
655	65	Синтол_25_65		26.08.2024	8	26	2024			soil	ural							ерниковая щучково-травяно-зеленомошная тундра		Ner-Oyka	4		
657	67	Синтол_25_67		27.08.2024	8	27	2024			soil	ural							высокогорное сфагновое болото на стоке грунтовых вод		Ner-Oyka	5		
658	68	Синтол_25_68		27.08.2024	8	27	2024			soil	ural							высокогорное сфагновое болото на стоке грунтовых вод		Ner-Oyka	5		
660	70	Синтол_25_70		27.08.2024	8	27	2024			soil	ural							высокогорное сфагновое болото на стоке грунтовых вод		Ner-Oyka	5		
661	71	Синтол_25_71		26.08.2024	8	26	2024			soil	ural							луг		Ner-Oyka	6		
662	72	Синтол_25_72		26.08.2024	8	26	2024			soil	ural							луг		Ner-Oyka	6		
663	73	Синтол_25_73		26.08.2024	8	26	2024			soil	ural							луг		Ner-Oyka	6		
664	74	Синтол_25_74		26.08.2024	8	26	2024			soil	ural							луг		Ner-Oyka	6		
665	75	Синтол_25_75		26.08.2024	8	26	2024			soil	ural							луг		Ner-Oyka	6		
666	76	Синтол_25_76		30.08.2024	8	30	2024			soil	ural							лиственничное травяное редколесье		Ner-Oyka	7		
667	77	Синтол_25_77		30.08.2024	8	30	2024			soil	ural							лиственничное травяное редколесье		Ner-Oyka	7		
668	78	Синтол_25_78		30.08.2024	8	30	2024			soil	ural							лиственничное травяное редколесье		Ner-Oyka	7		
669	79	Синтол_25_79		30.08.2024	8	30	2024			soil	ural							лиственничное травяное редколесье		Ner-Oyka	7		
670	80	Синтол_25_80		30.08.2024	8	30	2024			soil	ural							лиственничное травяное редколесье		Ner-Oyka	7		
671	81	Синтол_25_81		31.08.2024	8	31	2024			soil	ural							кустарничково-лишайниково-каменистая тундра		Ner-Oyka	8		
672	82	Синтол_25_82		31.08.2024	8	31	2024			soil	ural							кустарничково-лишайниково-каменистая тундра		Ner-Oyka	8		
673	83	Синтол_25_83		31.08.2024	8	31	2024			soil	ural							кустарничково-лишайниково-каменистая тундра		Ner-Oyka	8		
674	84	Синтол_25_84		31.08.2024	8	31	2024			soil	ural							кустарничково-лишайниково-каменистая тундра		Ner-Oyka	8		
676	86	Синтол_25_86		31.08.2024	8	31	2024			soil	ural							кустарничково-зеленомошно-сфагновая тундра		Ner-Oyka	9		
677	87	Синтол_25_87		31.08.2024	8	31	2024			soil	ural							кустарничково-зеленомошно-сфагновая тундра		Ner-Oyka	9		
678	88	Синтол_25_88		31.08.2024	8	31	2024			soil	ural							кустарничково-зеленомошно-сфагновая тундра		Ner-Oyka	9		
679	89	Синтол_25_89		31.08.2024	8	31	2024			soil	ural							кустарничково-зеленомошно-сфагновая тундра		Ner-Oyka	9		
680	90	Синтол_25_90		31.08.2024	8	31	2024			stones	ural							кустарничково-лишайниково-каменистая тундра		Ner-Oyka	8		
681	91	Синтол_25_91		31.08.2024	8	31	2024			stones	ural							кустарничково-лишайниково-каменистая тундра		Ner-Oyka	8		
682	92	Синтол_25_92		31.08.2024	8	31	2024			stones	ural							кустарничково-лишайниково-каменистая тундра		Ner-Oyka	8		
683	93	Синтол_25_93		31.08.2024	8	31	2024			stones	ural							кустарничково-лишайниково-каменистая тундра		Ner-Oyka	8		
684	94	Синтол_25_94		31.08.2024	8	31	2024			stones	ural							кустарничково-лишайниково-каменистая тундра		Ner-Oyka	8		
728	138	Синтол_25_138					2024				vipgz									Mukhrino	1		
729	139	Синтол_25_139					2024				vipgz									Mukhrino	1		
730	140	Синтол_25_140					2024				vipgz									Mukhrino	1		
731	141	Синтол_25_141					2024				vipgz									Mukhrino	2		
732	142	Синтол_25_142					2024				vipgz									Mukhrino	2		
733	143	Синтол_25_143					2024				vipgz									Mukhrino	2		
734	144	Синтол_25_144					2024				vipgz									Mukhrino	3		
735	145	Синтол_25_145					2024				vipgz									Mukhrino	3		
736	146	Синтол_25_146					2024				vipgz									Mukhrino	3		
737	147	Синтол_25_147					2024				vipgz									Mukhrino	4		
738	148	Синтол_25_148					2024				vipgz									Mukhrino	4		
739	149	Синтол_25_149					2024				vipgz									Mukhrino	4		
740	150	Синтол_25_150					2024				vipgz									Mukhrino	5		
741	151	Синтол_25_151					2024				vipgz									Mukhrino	5		
742	152	Синтол_25_152					2024				vipgz									Mukhrino	5		
743	153	Синтол_25_153					2024				vipgz									Mukhrino	5		
744	154	Синтол_25_154					2024				vipgz									Mukhrino	6		
745	155	Синтол_25_155					2024				vipgz									Mukhrino	6		
746	156	Синтол_25_156					2024				vipgz									Mukhrino	1		
747	157	Синтол_25_157					2024				vipgz									Mukhrino	1		
748	158	Синтол_25_158					2024				vipgz									Mukhrino	1		
749	159	Синтол_25_159					2024				vipgz									Mukhrino	2		
750	160	Синтол_25_160					2024				vipgz									Mukhrino	2		
751	161	Синтол_25_161					2024				vipgz									Mukhrino	2		
752	162	Синтол_25_162					2024				vipgz									Mukhrino	3		
753	163	Синтол_25_163					2024				vipgz									Mukhrino	3		
754	164	Синтол_25_164					2024				vipgz									Mukhrino	3		
755	165	Синтол_25_165					2024				vipgz									Mukhrino	4		
756	166	Синтол_25_166					2024				vipgz									Mukhrino	4		
757	167	Синтол_25_167					2024				vipgz									Mukhrino	4		
758	168	Синтол_25_168					2024				vipgz									Mukhrino	5		
759	169	Синтол_25_169					2024				vipgz									Mukhrino	5		
760	170	Синтол_25_170					2024				vipgz									Mukhrino	5		
761	171	Синтол_25_171					2024				vipgz									Mukhrino	6		
762	172	Синтол_25_172					2024				vipgz									Mukhrino	6		
763	173	Синтол_25_173					2024				vipgz									Mukhrino	6		
