ID,genus_curated,qualifier_curated,qualifier_number,species_curated,binom_curated
64472131ac3fb10357c9b669c1980edcdfbf3b0b,Cortinarius,,2,glandicolor,Cortinarius glandicolor
770eee06261a016a9173fa6c4329fecf0efa2aee,Cortinarius,,2,glandicolor,Cortinarius glandicolor
9662e84e4f869f2454efccb1a8df5b9dac377aa6,Cortinarius,,2,glandicolor,Cortinarius glandicolor
9a36174ffd69e4771ab58893b4fc3340e05bbdef,Cortinarius,,2,glandicolor,Cortinarius glandicolor
9a36174ffd69e4771ab58893b4fc3340e05bbdef,Cortinarius,,2,glandicolor,Cortinarius glandicolor
af800bdcf085188f8bd57f7373fc6a4e4adc7bef,Cortinarius,,2,glandicolor,Cortinarius glandicolor
bcc44828822ec184ffd383dd170c6d550961c255,Cortinarius,,2,glandicolor,Cortinarius glandicolor
eabb737eea7d2a44aad222721389b9a27c28eac3,Cortinarius,,2,glandicolor,Cortinarius glandicolor
eabb737eea7d2a44aad222721389b9a27c28eac3,Cortinarius,,2,glandicolor,Cortinarius glandicolor
f4e3920c9829c0b63e6786322bda92aac33c16ad,Cortinarius,,2,glandicolor,Cortinarius glandicolor
7ecc514cb61eb104abb461dc2a306726f6238223,Cortinarius,,,glandicolor,Cortinarius glandicolor
98c07df0ad749af66942f1483fd23b069abe77db,Cortinarius,,,glandicolor,Cortinarius glandicolor
11f0b7175b52a25540f05e92460199155d3efac8,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
18531f75b7d399c521b9b529f9dcaad968885182,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
1b482678a9ac6d9da99112a1c7d66583d857cb78,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
31119b6591f96c510470f7ab5dde6fb764f82ca4,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
32bc4a1193ddadeac3730d9065f1eba71bfd564b,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
46ca596eec238366939bd13e52fe0d478c4695ee,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
525a892a522115eedc00b7c3af8c77622b63b6f3,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
8655bba8f7eb4988457f85330cd91b6e423e77a5,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
8da64b51592535f4de49fb8353f61ea9de09e1af,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
8da64b51592535f4de49fb8353f61ea9de09e1af,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
a277f2be63f3704f6ef1bb94ff0f623052c83395,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
a3f014bc6715d7cd2a5e04aea6eb5e62da35dd5a,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
da17473a4d77a24fabb8d25d5120d28142ad01a0,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
da17473a4d77a24fabb8d25d5120d28142ad01a0,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
dd0cc7029a61f544860177146fae7291e23587cf,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
eeb59817f1e4bfe21e2567034b8a080dea921b77,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
f51a6e16407d9714802e4ae1e3a00c24b7c39c05,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
fca1400b8e86ad5919694106a512de0135e1c31c,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
fca1400b8e86ad5919694106a512de0135e1c31c,Cortinarius,,,heterodepressus,Cortinarius heterodepressus
0286248f1ffc6ab56cbcfc0992921f1a65349a98,Cortinarius,,,huronensis,Cortinarius huronensis
0286248f1ffc6ab56cbcfc0992921f1a65349a98,Cortinarius,,,huronensis,Cortinarius huronensis
03f3626b3f31b2aa54596d35d71ea30a4fe5cece,Cortinarius,,,huronensis,Cortinarius huronensis
057cdb2f35240ff4d9d79ccecdfb71e723abbf93,Cortinarius,,,huronensis,Cortinarius huronensis
057cdb2f35240ff4d9d79ccecdfb71e723abbf93,Cortinarius,,,huronensis,Cortinarius huronensis
0abeaaf60ffa7a554205a447e645d00fabb615a5,Cortinarius,,,huronensis,Cortinarius huronensis
23155a3502552eb5cd426d941ba269c473c7f0ed,Cortinarius,,,huronensis,Cortinarius huronensis
2b5d0359db58d2ae256b23523625e16c5a816c72,Cortinarius,,,huronensis,Cortinarius huronensis
43d6689544962e8d57d039cc846f690faea97995,Cortinarius,,,huronensis,Cortinarius huronensis
45ed4c3bc8506e67c1676535be3acaf71956757c,Cortinarius,,,huronensis,Cortinarius huronensis
4d7dd98d72d3fcb14ab436c98904df83171a042e,Cortinarius,,,huronensis,Cortinarius huronensis
4ec89e308eb87ab88010c3f951e43622273a1fa5,Cortinarius,,,huronensis,Cortinarius huronensis
4ee57096026aa9c0a0483b56c1dd08825d182578,Cortinarius,,,huronensis,Cortinarius huronensis
50d645cd9e13609dbb1ed7bb762338aa6892c944,Cortinarius,,,huronensis,Cortinarius huronensis
50d645cd9e13609dbb1ed7bb762338aa6892c944,Cortinarius,,,huronensis,Cortinarius huronensis
50d645cd9e13609dbb1ed7bb762338aa6892c944,Cortinarius,,,huronensis,Cortinarius huronensis
549401f671fb35e987791932e6d539f7eafd7c4b,Cortinarius,,,huronensis,Cortinarius huronensis
549401f671fb35e987791932e6d539f7eafd7c4b,Cortinarius,,,huronensis,Cortinarius huronensis
549401f671fb35e987791932e6d539f7eafd7c4b,Cortinarius,,,huronensis,Cortinarius huronensis
549401f671fb35e987791932e6d539f7eafd7c4b,Cortinarius,,,huronensis,Cortinarius huronensis
57b6eb9a7e1125d407d47654bfa53808a20d4653,Cortinarius,,,huronensis,Cortinarius huronensis
58b57c27e8f304081cce5c1295c6b61ee3c45cae,Cortinarius,,,huronensis,Cortinarius huronensis
58b57c27e8f304081cce5c1295c6b61ee3c45cae,Cortinarius,,,huronensis,Cortinarius huronensis
603159668ecaa2ce678c4286342053f06cf4a189,Cortinarius,,,huronensis,Cortinarius huronensis
683756f7c3d7cd96d768d01af363d5e2809996b7,Cortinarius,,,huronensis,Cortinarius huronensis
6a86c86a1fc94c60d868cfec6fd39a048d780341,Cortinarius,,,huronensis,Cortinarius huronensis
7183c450c3d23f3fbcbd53c9443b90dec3aa0f27,Cortinarius,,,huronensis,Cortinarius huronensis
72bbc1cc67c62f05131a1fc286d5c93d237ef5a2,Cortinarius,,,huronensis,Cortinarius huronensis
74b5e2c8556a94fe9d0b8d8c88c35043660b0a13,Cortinarius,,,huronensis,Cortinarius huronensis
88c92afa80fbeec9d03f9abc816448ed1a3276b9,Cortinarius,,,huronensis,Cortinarius huronensis
96e2f264b7d6273eb306d8ed484b16c9bfde6096,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
b71d854db3303b7ffc520fbab7d665c11512808f,Cortinarius,,,huronensis,Cortinarius huronensis
c4a6147cd01bb3c3fb640f14d83d1cf94997fd35,Cortinarius,,,huronensis,Cortinarius huronensis
d85247fa3721e37848f4fea6981e7957bdbd2d8e,Cortinarius,,,huronensis,Cortinarius huronensis
d85247fa3721e37848f4fea6981e7957bdbd2d8e,Cortinarius,,,huronensis,Cortinarius huronensis
d85247fa3721e37848f4fea6981e7957bdbd2d8e,Cortinarius,,,huronensis,Cortinarius huronensis
d85247fa3721e37848f4fea6981e7957bdbd2d8e,Cortinarius,,,huronensis,Cortinarius huronensis
d85247fa3721e37848f4fea6981e7957bdbd2d8e,Cortinarius,,,huronensis,Cortinarius huronensis
d85247fa3721e37848f4fea6981e7957bdbd2d8e,Cortinarius,,,huronensis,Cortinarius huronensis
d85247fa3721e37848f4fea6981e7957bdbd2d8e,Cortinarius,,,huronensis,Cortinarius huronensis
db2f44cdfd1dad1690fe9af9c12bfed78177448e,Cortinarius,,,huronensis,Cortinarius huronensis
e8b874ec52127ed6e126fb76441e7cfed20555c0,Cortinarius,,,huronensis,Cortinarius huronensis
401a254551d32ff69eb61ee8e1ac698b20836605,Cortinarius,,,illuminus,Cortinarius illuminus
4bf899a765abbd5ad8a3ef37a2edd76d0cf06e74,Cortinarius,,,illuminus,Cortinarius illuminus
746314886640bb9ec2637154b3db5b8ccb03c2f9,Cortinarius,,,illuminus,Cortinarius illuminus
746314886640bb9ec2637154b3db5b8ccb03c2f9,Cortinarius,,,illuminus,Cortinarius illuminus
78284611fa4ad2cf3f604cece5870d2be2e20e87,Cortinarius,,,illuminus,Cortinarius illuminus
16eb8b4901787bca9424abfa0b19bf5f9ed9b2da,Cortinarius,,,infractus,Cortinarius infractus
16eb8b4901787bca9424abfa0b19bf5f9ed9b2da,Cortinarius,,,infractus,Cortinarius infractus
55ba49671665d4402c6ead18a64c5a4a5ed06d5f,Cortinarius,,,infractus,Cortinarius infractus
c6e60c9325b75eafb3ee70c76ae3811ff4ba6afa,Cortinarius,,,infractus,Cortinarius infractus
ec5e16515fc61e4bca981916074b3efa63cf17ba,Cortinarius,,,infractus,Cortinarius infractus
ec5e16515fc61e4bca981916074b3efa63cf17ba,Cortinarius,,,infractus,Cortinarius infractus
13cae30415543ac6fd095453b870808ccd621294,Cortinarius,,,insolitus,Cortinarius insolitus
2bfbeb76e8645de09e4a86811ed1c3756da8bfb8,Cortinarius,,,insolitus,Cortinarius insolitus
8c3ed5c8f90112eb843be36edc480ea264adcd9c,Cortinarius,,,insolitus,Cortinarius insolitus
9a7ac76591de20408f499a5c5b251c1aaefbe380,Cortinarius,,,insolitus,Cortinarius insolitus
9b29798def78b8be1380ab3d82e7605748b50208,Cortinarius,,,insolitus,Cortinarius insolitus
9ee1cd89483d2dc3d1cf2d1fc1ed604b103eff0c,Cortinarius,,,insolitus,Cortinarius insolitus
a76f3a4429d911c6a4a2052baecae64dd76b2ddb,Cortinarius,,,insolitus,Cortinarius insolitus
d579887e74160bf4ed2bd47344b0f5ce02f6aee1,Cortinarius,,,insolitus,Cortinarius insolitus
d579887e74160bf4ed2bd47344b0f5ce02f6aee1,Cortinarius,,,insolitus,Cortinarius insolitus
d579887e74160bf4ed2bd47344b0f5ce02f6aee1,Cortinarius,,,insolitus,Cortinarius insolitus
ddde3014e0d5dd8dbe0ad2edebb6357189694221,Cortinarius,,,insolitus,Cortinarius insolitus
f9549259d054fa63b9c2c092c5629875c74c63bf,Cortinarius,,,insolitus,Cortinarius insolitus
fc388600ed6fb8221b7dd4f19618f0f15bb81f5e,Cortinarius,,,insolitus,Cortinarius insolitus
08c80560424e95df0af0468e2eed92a6067125b3,Cortinarius,,,jacobii,Cortinarius jacobii
1e85af9569495d353fa45f0e2760852c1f07c48e,Cortinarius,,,jacobii,Cortinarius jacobii
2fe3bcc410f76164781020380123edb69815dc2f,Cortinarius,,,jacobii,Cortinarius jacobii
53e32b126757d6f251ee520d15cadf944ab85f63,Cortinarius,,,jacobii,Cortinarius jacobii
6f8bc7cc03697cd923389b55df5570370492ab4e,Cortinarius,aff,,jacobii,Cortinarius jacobii
7cc356dbff7b8b6cef3a7e07bbc27fc2410d2542,Cortinarius,,,jacobii,Cortinarius jacobii
060d7cb4f2a09fe89e939e6fdc59ae090c1ce0ef,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
0c2b8af9d97fd445b6dfc77491d3d7c074cc17da,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
0fe2b178041f2d63016d1093a5c4449631976fc6,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
22abdffffb503e7f051a8f31edd326e79e445ccb,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
27cb4db9c6bf6ca94831e1351b181e0b98350304,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
3a20ed79415b551fae69385c16b7ff6354eba55b,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
3a5ce65d5c0eddad037efcbb213e7b7b394f543c,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
3aebc7dd4900dc80e75331e2f92cf021f5f72d31,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
3d80fc6633fc777ab4575bf4d6e6d9a337f7022a,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
3e3fc50d1eb7c22425c92e79d176ca8ee5d211f5,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
722bf0b3fd2e1daf6fb3e29af3ea1fec00c3f461,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
7e57225dcbd54836f14a683dfc25735f57807052,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
8e80bbd6736c74e5f3589b899d01caca35a6d1cc,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
8e8aadc251359135afe68e479572abbdc54a765a,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
96789b20216049cbec87e96a1cb9c2cf2e146293,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
b49945a4dadd68d618ad5be34db23cbfdbc816f4,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
ba9722962ecad03c33b8777c54d904f7ebc69f97,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
cb57a096081d91c2178b62d04124ad78cbd283d9,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
d359bc84367a9bc61468fcab59505b97efe513f4,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
dd13c8d41c49240de658de64008abebe2f837836,Cortinarius,,,kauffmanianus,Cortinarius kauffmanianus
00a096afddff0877e99c70ce6b378bc2f2b96616,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
2780b03e73077e86d1118c52fb13eab0549c7091,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
3f4e56a300548c7966380badab547a54c24874ca,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
4a601f8044dffb666e98c552f58788dbd54557bc,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
79f325f5425d83797c2e91f3cb1a0cd03bdf5e38,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
947d709325ac0e011ecfbcf09474f4ea964c6408,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
9bd209a87c5f582169c10656251e1d32d8a01cd8,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
a27eb40ab52bdd236c1ff95e12c041f405b5e3c4,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
b11ce30e695db8b6c74ccda09a05ade5269d8a77,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
b11ce30e695db8b6c74ccda09a05ade5269d8a77,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
b11ce30e695db8b6c74ccda09a05ade5269d8a77,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
f4f1ab1971ab11d0096bba6855aa9ff4c5d5b867,Cortinarius,,,kranabetteri,Cortinarius kranabetteri
2da22efb006e2efe12af1f2657762c1f42d910be,Cortinarius,aff,2,laetus,Cortinarius laetus
de21eb1b7787950582fc1a2c012f78e6aa054ea3,Cortinarius,aff,,laetus,Cortinarius laetus
0fed4572c8588e25bc502fd0e65c342452ad6f41,Cortinarius,,,laniger,Cortinarius laniger
43ec2ff529ed73d3d3b1aa4902c158e8ea9b218d,Cortinarius,,,laniger,Cortinarius laniger
4d4042d0ca1746d70b5b48c6a1af72c3b90a5076,Cortinarius,,,laniger,Cortinarius laniger
4d4042d0ca1746d70b5b48c6a1af72c3b90a5076,Cortinarius,,,laniger,Cortinarius laniger
77ff640dd9d4ddc99f883b2d66dc731ee588738d,Cortinarius,,,laniger,Cortinarius laniger
c7b5e498529182d6d02aa75fbd6018a39aa05452,Cortinarius,,,laniger,Cortinarius laniger
caf8e37cff12e9c6dd533a6896f9c63612d42f3e,Cortinarius,,,laniger,Cortinarius laniger
0f1f9e2a7c58aa69bef6f8e23e090ebefd0d3736,Cortinarius,,,lanigeroides,Cortinarius lanigeroides
1e4e9ad5c7042966831631311ace6efdd61677d1,Cortinarius,,,lanigeroides,Cortinarius lanigeroides
d99f58b2b160dc85bb8677f8eb260b9200e9f39f,Cortinarius,,,lanigeroides,Cortinarius lanigeroides
b9d04d173a40f272550cea4cda48f93bf0168d17,Cortinarius,,,latoclaricolor,Cortinarius latoclaricolor
ee0b996d1f53a519ec49bc5a55bd4f57180d508e,Cortinarius,,,latoclaricolor,Cortinarius latoclaricolor
1c2a30d9308bcf02a32619a628e5b30b078ab42c,Cortinarius,,,leiocastaneus,Cortinarius leiocastaneus
45a105e894f6609785ceb411fadc03763f392b06,Cortinarius,,,leiocastaneus,Cortinarius leiocastaneus
b78acd861d089e9482810d50a284f6680a74965f,Cortinarius,,,leiocastaneus,Cortinarius leiocastaneus
146a15af701efac6c50c052749e63a6c7f17a2ac,Cortinarius,cf,,levipileus,Cortinarius levipileus
a6d8fe8397bc928beb24255da99aa66075b94039,Cortinarius,cf,,levipileus,Cortinarius levipileus
a8f8c8df3e3bee42b6504f224e336d2cd528aea2,Cortinarius,cf,,levipileus,Cortinarius levipileus
141f0034693ed886889eefe82937de19ba21be91,Cortinarius,,,lindstroemii,Cortinarius lindstroemii
37bfadceffce191c127e9f00a5e5b84748855610,Cortinarius,,,lindstroemii,Cortinarius lindstroemii
6ba3f60907ea4bff3e6b1797bf15b2c14b98652b,Cortinarius,,,lindstroemii,Cortinarius lindstroemii
8fd9e508fc694ce5339be4f7c3a003fc86469356,Cortinarius,,,lindstroemii,Cortinarius lindstroemii
8fd9e508fc694ce5339be4f7c3a003fc86469356,Cortinarius,,,lindstroemii,Cortinarius lindstroemii
b2c75df8d6dcbae2306d087ae498d3a651b52993,Cortinarius,,,lindstroemii,Cortinarius lindstroemii
bb3870c456614bc29322192d4b93db176128f6f9,Cortinarius,,,lindstroemii,Cortinarius lindstroemii
3909029b20262a84b9a9900c3206929e9b539838,Cortinarius,,,lucorum,Cortinarius lucorum
7281652f8594ec28c8fe6d0758b57cfb0b2f8857,Cortinarius,,,lucorum,Cortinarius lucorum
90df88700c723b1972165f96705cee5a6137616e,Cortinarius,,,lucorum,Cortinarius lucorum
90df88700c723b1972165f96705cee5a6137616e,Cortinarius,,,lucorum,Cortinarius lucorum
abb68295e762cc6c9c947035f0c44cd0c0007479,Cortinarius,,,lucorum,Cortinarius lucorum
bb35d874ed3729890ffcd4bfed770008afa157fb,Cortinarius,,,lucorum,Cortinarius lucorum
9ccacf18c7345345d5e86fb83fddc2252f8c5959,Cortinarius,,,luteoornatus,Cortinarius luteoornatus
af4059b5813cd1424afacb3b3a5ccfe5d52e1c1f,Cortinarius,,,luteoornatus,Cortinarius luteoornatus
5b8833626c19a31ba9f3344c861e3a8e39300878,Cortinarius,,,malachius,Cortinarius malachius
5b8833626c19a31ba9f3344c861e3a8e39300878,Cortinarius,,,malachius,Cortinarius malachius
6feeb3e252dec81197bcf2e99701555d09561dbe,Cortinarius,,,malachius,Cortinarius malachius
784091cbaaa592c74c9a1712e4376521ac278bf3,Cortinarius,,,malachius,Cortinarius malachius
b79bc7b663ca622e872e40c48d3dafef8a2c41db,Cortinarius,,,mattiae,Cortinarius mattiae
0ac6d227c5ecef9effe49704e7505bdadba3e543,Cortinarius,,,milvinoides,Cortinarius milvinoides
3af4694e1e77d9caee197485ec9b7050b7fe4c66,Cortinarius,,,milvinoides,Cortinarius milvinoides
59ed4f4b411e13c5a7bbdcc6dc84316cd6635d64,Cortinarius,,,milvinoides,Cortinarius milvinoides
6bbc225400e851a121209736b4d5f352252e8df8,Cortinarius,,,milvinoides,Cortinarius milvinoides
86638c8fe050f1ed3b5602c2ff61bddb4e7ffe9b,Cortinarius,,,milvinoides,Cortinarius milvinoides
88d28cc2a0b744ad4a6ad94300295c77a478da19,Cortinarius,,,milvinoides,Cortinarius milvinoides
a1853bb63fc87361ce2b3556cd74d7e874040e3f,Cortinarius,,,milvinoides,Cortinarius milvinoides
abdf4f1ad0ef51029615ee197f67286f2706d688,Cortinarius,,,milvinoides,Cortinarius milvinoides
6a813f9ebcb0de022859de9ac1027e39012d65a0,Cortinarius,,,minusculus,Cortinarius minusculus
aa12604f949b87385691a05d6237fcb651665f1a,Cortinarius,,,minusculus,Cortinarius minusculus
aa12604f949b87385691a05d6237fcb651665f1a,Cortinarius,,,minusculus,Cortinarius minusculus
aa12604f949b87385691a05d6237fcb651665f1a,Cortinarius,,,minusculus,Cortinarius minusculus
c3875ea9468cdf81a5579ac321a27aea3fdcdb17,Cortinarius,,,minusculus,Cortinarius minusculus
04511e795b7450135f023ad537ed892b611a0866,Cortinarius,,,modestus,Cortinarius modestus
06101768b488590fa4348955352b12c6af245d70,Cortinarius,,,modestus,Cortinarius modestus
1b02d1f667a990d75de0602e47adbc5a10751e07,Cortinarius,,,modestus,Cortinarius modestus
275a6e7b261d27ed570da59e8337faf2faf1581e,Cortinarius,,,modestus,Cortinarius modestus
39b515293b8c54c4bc034790b3344fc291824688,Cortinarius,,,modestus,Cortinarius modestus
4391ffb8e4465aa39797921df664cf5a8ec5fa76,Cortinarius,,,modestus,Cortinarius modestus
5c7051d00f070c418c46b0de6b7207a8f80f3303,Cortinarius,,,modestus,Cortinarius modestus
73409a0c5e3a235e6c5fdf0636c37361bd8f4ef7,Cortinarius,,,modestus,Cortinarius modestus
7e8210bced4ad079dbc8a5b8e404269d265e25b6,Cortinarius,,,modestus,Cortinarius modestus
7ff06fb9c800d1f098ded6e9ed6d56d8ea060d7c,Cortinarius,,,modestus,Cortinarius modestus
872d4a305486c6cd65335d36103861d586ee4134,Cortinarius,,,modestus,Cortinarius modestus
881defda8c90ef315395e4ccc1114bf689b41efa,Cortinarius,,,modestus,Cortinarius modestus
daf48191743ea0464d32059c2cbd74cd8308f957,Cortinarius,,,modestus,Cortinarius modestus
e8629e39b9361d3f3c7eeb7bd9b12a8f98afd1cd,Cortinarius,,,modestus,Cortinarius modestus
02ed7d75b74a157269ac6ce9078e1e472047c4da,Cortinarius,,,murinascens,Cortinarius murinascens
0fa9cc13398d6c0128b947e21cb20c3a89d6bf2e,Cortinarius,,,murinascens,Cortinarius murinascens
15112a15357a770c23d35b212dfd0ad638ab545e,Cortinarius,,,murinascens,Cortinarius murinascens
15112a15357a770c23d35b212dfd0ad638ab545e,Cortinarius,,,murinascens,Cortinarius murinascens
15112a15357a770c23d35b212dfd0ad638ab545e,Cortinarius,,,murinascens,Cortinarius murinascens
15112a15357a770c23d35b212dfd0ad638ab545e,Cortinarius,,,murinascens,Cortinarius murinascens
15112a15357a770c23d35b212dfd0ad638ab545e,Cortinarius,,,murinascens,Cortinarius murinascens
3d1cbf0f5ea43b5523fe6e102bfa90422caa8693,Cortinarius,,,murinascens,Cortinarius murinascens
5d21fce97b49a4d7508c4a0ee1ccf00cf3b530cc,Cortinarius,,,murinascens,Cortinarius murinascens
6253c275ddcc35df27246d735116148481ef02b7,Cortinarius,,,murinascens,Cortinarius murinascens
6f8939bc5c78596e2c33892779d7a1013886edb1,Cortinarius,,,murinascens,Cortinarius murinascens
787cc1fd40586a976908acd69c84823e9570076f,Cortinarius,,,murinascens,Cortinarius murinascens
787cc1fd40586a976908acd69c84823e9570076f,Cortinarius,,,murinascens,Cortinarius murinascens
787cc1fd40586a976908acd69c84823e9570076f,Cortinarius,,,murinascens,Cortinarius murinascens
86a815e2a91befe1353284e9fbed22fec2c4c1f2,Cortinarius,,,murinascens,Cortinarius murinascens
86a815e2a91befe1353284e9fbed22fec2c4c1f2,Cortinarius,,,murinascens,Cortinarius murinascens
86a815e2a91befe1353284e9fbed22fec2c4c1f2,Cortinarius,,,murinascens,Cortinarius murinascens
a07ebe4fcd267800130e97470dda14d5bf09025c,Cortinarius,,,murinascens,Cortinarius murinascens
b1bdbf4e1adc5d2f7ca0bf7cbeffdc44283be1a9,Cortinarius,,,murinascens,Cortinarius murinascens
c255719a9af1e3299a1c29274b79911b998f6cd9,Cortinarius,,,murinascens,Cortinarius murinascens
c255719a9af1e3299a1c29274b79911b998f6cd9,Cortinarius,,,murinascens,Cortinarius murinascens
dfe71d7df79276c8ca359b2a11a1cb3c994b5934,Cortinarius,,,murinascens,Cortinarius murinascens
eaf11a0a7ce7278268bda8213b6a5442ef1d3ca8,Cortinarius,,,murinascens,Cortinarius murinascens
04ccf606c73d8d694399dcffd5d71db0cce449e3,Cortinarius,aff,,neofurvolaesus,Cortinarius neofurvolaesus
04ccf606c73d8d694399dcffd5d71db0cce449e3,Cortinarius,aff,,neofurvolaesus,Cortinarius neofurvolaesus
084e03979179ebe49dfd0a2b8f6255b645b97014,Cortinarius,aff,,neofurvolaesus,Cortinarius neofurvolaesus
0b7d38c779c24ab861fac300845d433d501fcc77,Cortinarius,aff,,neofurvolaesus,Cortinarius neofurvolaesus
0b7d38c779c24ab861fac300845d433d501fcc77,Cortinarius,aff,,neofurvolaesus,Cortinarius neofurvolaesus
0b7d38c779c24ab861fac300845d433d501fcc77,Cortinarius,aff,,neofurvolaesus,Cortinarius neofurvolaesus
1d02b815b4cb46c1213f1a537fc027861441c541,Cortinarius,aff,,neofurvolaesus,Cortinarius neofurvolaesus
3c0d054fec40ca77915807b62d5886b01c064f55,Cortinarius,aff,,neofurvolaesus,Cortinarius neofurvolaesus
50f2338da0a3af76c0edbf51d93b8ad1c33269db,Cortinarius,aff,,neofurvolaesus,Cortinarius neofurvolaesus
