eventID,parentEventID,habitat,decimalLatitude,decimalLongitude,minimumElevationInMeters,samplingProtocol,sampleSizeValue,sampleSizeUnit,eventDate,country,countryCode,stateProvince,municipality,locality,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision
BogFungi_Plot_185_015,BogFungi_Plot_185,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89184,68.68119,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_186_015,BogFungi_Plot_186,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89182,68.68110,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_187_015,BogFungi_Plot_187,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89183,68.68103,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_188_015,BogFungi_Plot_188,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89183,68.68094,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_189_015,BogFungi_Plot_189,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89183,68.68083,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_190_015,BogFungi_Plot_190,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89182,68.68076,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_191_015,BogFungi_Plot_191,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89182,68.68066,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_192_015,BogFungi_Plot_192,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68057,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_193_015,BogFungi_Plot_193,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68049,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_194_015,BogFungi_Plot_194,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68039,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_195_015,BogFungi_Plot_195,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68030,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_196_015,BogFungi_Plot_196,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68021,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_197_015,BogFungi_Plot_197,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68013,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_198_015,BogFungi_Plot_198,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68009,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_199_015,BogFungi_Plot_199,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89180,68.67998,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_200_015,BogFungi_Plot_200,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89179,68.67979,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_201_015,BogFungi_Plot_201,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89180,68.67964,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_202_015,BogFungi_Plot_202,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89180,68.67956,32,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_203_015,BogFungi_Plot_203,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89180,68.67946,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_204_015,BogFungi_Plot_204,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89180,68.67937,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_205_015,BogFungi_Plot_205,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89182,68.67925,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_206_015,BogFungi_Plot_206,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89184,68.67920,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_207_015,BogFungi_Plot_207,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89186,68.67906,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_208_015,BogFungi_Plot_208,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89187,68.67899,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_209_015,BogFungi_Plot_209,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89189,68.67891,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_210_015,BogFungi_Plot_210,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89190,68.67884,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_211_015,BogFungi_Plot_211,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89190,68.67884,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_212_015,BogFungi_Plot_212,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89189,68.67875,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_213_015,BogFungi_Plot_213,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89186,68.67871,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_214_015,BogFungi_Plot_214,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67865,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_215_015,BogFungi_Plot_215,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67860,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_216_015,BogFungi_Plot_216,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67854,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_217_015,BogFungi_Plot_217,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67865,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_218_015,BogFungi_Plot_218,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89183,68.67867,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_219_015,BogFungi_Plot_219,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89194,68.67872,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_220_015,BogFungi_Plot_220,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89196,68.67861,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_221_015,BogFungi_Plot_221,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89197,68.67853,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_222_015,BogFungi_Plot_222,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89199,68.67845,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_223_015,BogFungi_Plot_223,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89202,68.67835,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_224_015,BogFungi_Plot_224,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89204,68.67826,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_225_015,BogFungi_Plot_225,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89205,68.67822,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_226_015,BogFungi_Plot_226,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89206,68.67813,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_227_015,BogFungi_Plot_227,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89207,68.67807,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_228_015,BogFungi_Plot_228,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89210,68.67784,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_229_015,BogFungi_Plot_229,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89211,68.67779,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_230_015,BogFungi_Plot_230,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89212,68.67775,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_231_015,BogFungi_Plot_231,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89214,68.67766,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_232_015,BogFungi_Plot_232,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89215,68.67759,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_233_015,BogFungi_Plot_233,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89217,68.67754,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_234_015,BogFungi_Plot_234,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89219,68.67743,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_235_015,BogFungi_Plot_235,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89222,68.67736,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_236_015,BogFungi_Plot_236,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89224,68.67728,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_237_015,BogFungi_Plot_237,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89228,68.67716,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_238_015,BogFungi_Plot_238,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89227,68.67710,30,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_239_015,BogFungi_Plot_239,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89208,68.67748,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_240_015,BogFungi_Plot_240,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89205,68.67742,31,Plot-based fruitbodies count,5,square metre,2015-05-29,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
