basisOfRecord,occurrenceID,eventID,chrono,plot,species,count,organismQuantityType,kingdom
HumanObservation,BogFungi_0304,BogFungi_Plot_017_054,054,017,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0305,BogFungi_Plot_017_062,062,017,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0306,BogFungi_Plot_017_063,063,017,Cortinarius semisanguineus/cruentiphyllus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0307,BogFungi_Plot_018_063,063,018,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0308,BogFungi_Plot_018_001,001,018,Pseudoplectania episphagnum,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0309,BogFungi_Plot_018_003,003,018,Sphagnurus paluster,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_0310,BogFungi_Plot_018_008,008,018,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0311,BogFungi_Plot_018_010,010,018,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0312,BogFungi_Plot_018_011,011,018,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0313,BogFungi_Plot_018_011,011,018,Sphagnurus paluster,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0314,BogFungi_Plot_018_012,012,018,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0315,BogFungi_Plot_018_012,012,018,Mycena concolor,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0316,BogFungi_Plot_018_013,013,018,Mycena concolor,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0317,BogFungi_Plot_018_014,014,018,Mycena concolor,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0318,BogFungi_Plot_018_015,015,018,Monilinia oxycocci,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_0319,BogFungi_Plot_018_022,022,018,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0320,BogFungi_Plot_018_023,023,018,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0321,BogFungi_Plot_018_025,025,018,Cortinarius bataillei,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0322,BogFungi_Plot_018_026,026,018,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0323,BogFungi_Plot_018_027,027,018,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0324,BogFungi_Plot_018_027,027,018,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0325,BogFungi_Plot_018_036,036,018,Sphagnurus paluster,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0326,BogFungi_Plot_018_044,044,018,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0327,BogFungi_Plot_018_049,049,018,Sphagnurus paluster,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_0328,BogFungi_Plot_018_050,050,018,Sphagnurus paluster,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0329,BogFungi_Plot_018_051,051,018,Sphagnurus paluster,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0330,BogFungi_Plot_018_052,052,018,Sphagnurus paluster,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0331,BogFungi_Plot_018_055,055,018,Sphagnurus paluster,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0332,BogFungi_Plot_018_056,056,018,Sphagnurus paluster,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0333,BogFungi_Plot_018_060,060,018,Sphagnurus paluster,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0334,BogFungi_Plot_018_062,062,018,Hebeloma incarnatulum,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0335,BogFungi_Plot_019_063,063,019,Cortinarius aurantiobasis/cinnamomeus/davemallochii,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_0336,BogFungi_Plot_019_002,002,019,Sphagnurus paluster,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0337,BogFungi_Plot_019_013,013,019,Galerina sphagnicola,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0338,BogFungi_Plot_019_015,015,019,Monilinia oxycocci,50,number of fruitbodies,Fungi
HumanObservation,BogFungi_0339,BogFungi_Plot_019_043,043,019,Galerina sphagnicola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0340,BogFungi_Plot_019_062,062,019,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0341,BogFungi_Plot_019_063,063,019,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0342,BogFungi_Plot_020_063,063,020,Bogbodia uda,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0343,BogFungi_Plot_020_008,008,020,Suillus puctipes,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0344,BogFungi_Plot_020_010,010,020,Sphagnurus paluster,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0345,BogFungi_Plot_020_011,011,020,Sphagnurus paluster,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_0346,BogFungi_Plot_020_014,014,020,Sphagnurus paluster,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0347,BogFungi_Plot_020_015,015,020,Monilinia oxycocci,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0348,BogFungi_Plot_020_016,016,020,Sphagnurus paluster,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_0349,BogFungi_Plot_020_019,019,020,Gymnopus androsaceus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0350,BogFungi_Plot_020_021,021,020,Gymnopus androsaceus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0351,BogFungi_Plot_020_024,024,020,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0352,BogFungi_Plot_020_025,025,020,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0353,BogFungi_Plot_020_043,043,020,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0354,BogFungi_Plot_020_044,044,020,Mycena concolor,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0355,BogFungi_Plot_020_057,057,020,Galerina paludosa,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0356,BogFungi_Plot_020_058,058,020,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0357,BogFungi_Plot_020_062,062,020,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0358,BogFungi_Plot_020_063,063,020,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0359,BogFungi_Plot_021_063,063,021,Lactarius musteus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0360,BogFungi_Plot_021_010,010,021,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0361,BogFungi_Plot_021_011,011,021,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0362,BogFungi_Plot_021_013,013,021,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0363,BogFungi_Plot_021_015,015,021,Monilinia oxycocci,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_0364,BogFungi_Plot_021_018,018,021,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0365,BogFungi_Plot_021_022,022,021,Cortinarius lindstroemii,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_0366,BogFungi_Plot_021_022,022,021,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0367,BogFungi_Plot_021_023,023,021,Cortinarius lindstroemii,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_0368,BogFungi_Plot_021_023,023,021,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0369,BogFungi_Plot_021_023,023,021,Galerina paludosa,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0370,BogFungi_Plot_021_024,024,021,Cortinarius lindstroemii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0371,BogFungi_Plot_021_025,025,021,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0372,BogFungi_Plot_021_027,027,021,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0373,BogFungi_Plot_021_034,034,021,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0374,BogFungi_Plot_021_036,036,021,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0375,BogFungi_Plot_021_036,036,021,Sphagnurus paluster,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_0376,BogFungi_Plot_021_041,041,021,Russula paludosa/decolorans,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0377,BogFungi_Plot_021_043,043,021,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0378,BogFungi_Plot_021_043,043,021,Galerina allospora/sp/sp2,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0379,BogFungi_Plot_021_044,044,021,Cortinarius glandicolor/coleoptera,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0380,BogFungi_Plot_021_044,044,021,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0381,BogFungi_Plot_021_044,044,021,Russula paludosa/decolorans,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_0382,BogFungi_Plot_021_047,047,021,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0383,BogFungi_Plot_021_048,048,021,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_0384,BogFungi_Plot_021_048,048,021,Galerina paludosa,2,number of fruitbodies,Fungi
